TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20130418,3.637,1.0,393.465,54.415,1.0,343.37,1.0,0.096,1.0,97.208,1.0,21.96,0.0,4.137,0.25,-9999,0.0,48.3834375,1.0,116.7573125,1.0,-9999,0.0,15.36085,0.833333333333,335.988333333,1.0,405.547,1.0,1.051,1.0,19.815,1.0,-9999,1.0,3.84182,-9999,-9999,-9999,-9999,0.726352,-1.64096,-9999,-9999,-9999,-9999,2.61467,1.08423,1.0,0.0691391,1.07048,1.08318,1.09107,1.0,1.0,1.0,1.24104,1.23094,1.24029,1.24282,0.157876,0.148031,0.15595,0.160463,1.31337,1.30559,1.31118,1.31499,0.12298,0.123811,0.127562,0.136861,-9999,-9999
20130419,2.189,1.0,396.181,71.135,1.0,312.142,1.0,1.497,1.0,96.079,1.0,3.156,0.0,6.669,0.791667,1.263,0.791666666667,44.9226458333,1.0,148.897375,1.0,-9999,0.0,13.0016428571,0.875,325.780625,1.0,406.881,1.0,0.984,1.0,19.574,1.0,-9999,1.0,7.84114,-9999,-9999,-9999,-9999,1.27611,20.616,-9999,-9999,-9999,-9999,3.69324,1.3707,1.0,0.0909802,1.3707,1.37253,1.37821,1.0,1.0,1.0,1.18615,1.18299,1.18884,1.19766,-0.182529,-0.187517,-0.182688,-0.180552,1.34066,1.32274,1.32728,1.33529,0.083191,0.0810975,0.083191,0.0867728,-9999,-9999
20130420,-3.364,1.0,398.868,222.057,1.0,244.225,1.0,2.062,1.0,98.587,1.0,0.691,0.0,4.627,1.0,0.8940625,1.0,123.3258125,1.0,437.554166667,1.0,-9999,0.0,34.4649583333,1.0,307.514791667,1.0,407.189,1.0,0.836,1.0,17.218,1.0,-9999,1.0,13.182,-9999,-9999,-9999,-9999,1.63509,107.43,-9999,-9999,-9999,-9999,6.58894,0.709197,1.0,0.0652571,0.69134,0.709197,0.7114,1.0,1.0,1.0,0.920858,0.924295,0.932598,0.945958,0.215085,0.219685,0.232955,0.250784,1.22415,1.17892,1.2127,1.21927,0.27821,0.267189,0.273058,0.27821,-9999,-9999
20130421,1.017,1.0,401.525,266.448,1.0,238.031,1.0,3.913,1.0,99.902,1.0,0.0,0.0,2.421,1.0,0.43525,1.0,141.081375,1.0,532.30425,1.0,-9999,0.0,37.8275416667,1.0,324.211666667,1.0,406.951,1.0,0.988,1.0,17.479,1.0,-9999,1.0,13.4724,-9999,-9999,-9999,-9999,1.94531,81.0701,-9999,-9999,-9999,-9999,6.16274,0.86883,0.979167,0.0767599,0.870045,0.922212,0.930485,0.979167,0.979167,0.979167,1.16427,1.16424,1.1743,1.20373,0.30395,0.235968,0.261434,0.303945,1.53155,1.46745,1.47564,1.51175,0.420866,0.383213,0.394651,0.411348,-9999,-9999
20130422,7.672,1.0,404.152,249.231,1.0,282.241,1.0,5.389,1.0,99.11,1.0,0.0,0.0,2.991,1.0,0.4969375,1.0,147.999729167,1.0,511.971395833,1.0,-9999,-9999,31.8929375,1.0,350.565208333,1.0,402.383,1.0,1.547,1.0,19.199,1.0,-9999,1.0,11.9775,-9999,-9999,-9999,-9999,1.49501,55.716,-9999,-9999,-9999,-9999,6.18655,0.949875,1.0,0.0699991,0.951271,0.982968,1.00023,1.0,1.0,1.0,1.56669,1.54171,1.57156,1.61106,0.618715,0.545968,0.593357,0.623824,2.00736,1.86424,1.89356,1.9856,0.547046,0.476355,0.49026,0.533153,-9999,-9999
20130423,5.704,1.0,406.748,51.131,1.0,312.969,1.0,2.652,1.0,98.073,1.0,8.478,0.0,4.291,0.791667,0.572368421053,0.791666666667,18.2590416667,1.0,112.725145833,1.0,-9999,0.0,6.46127906977,0.895833333333,338.832708333,1.0,406.248,1.0,2.058,1.0,19.216,1.0,-9999,1.0,5.09942,-9999,-9999,-9999,-9999,1.04933,-16.2056,-9999,-9999,-9999,-9999,2.96045,1.28709,1.0,0.0844011,1.24502,1.28794,1.31982,1.0,1.0,1.0,1.52312,1.49377,1.51964,1.54865,0.218075,0.21795,0.232858,0.248588,2.17028,1.92272,1.96673,2.11512,0.317626,0.155083,0.205767,0.291569,-9999,-9999
20130424,2.266,1.0,409.313,249.571,1.0,263.075,1.0,2.886,1.0,98.0,1.0,0.111,0.0,3.253,1.0,0.623479166667,1.0,147.253166667,1.0,488.327145833,1.0,-9999,0.0,33.9176666667,1.0,330.450625,1.0,403.956,1.0,3.542,1.0,18.583,1.0,-9999,1.0,21.8346,-9999,-9999,-9999,-9999,2.38218,84.4471,-9999,-9999,-9999,-9999,7.59376,0.694757,1.0,0.0723956,0.686916,0.69353,0.69791,1.0,1.0,1.0,1.38868,1.36133,1.37713,1.41263,0.673804,0.673985,0.690215,0.720568,2.25479,1.90751,1.94928,2.17327,0.866453,0.70752,0.734698,0.836195,-9999,-9999
20130425,2.966,1.0,411.846,144.695,1.0,271.575,1.0,2.467,1.0,98.434,1.0,2.401,0.0,4.281,1.0,0.710041666667,1.0,67.4423541667,1.0,285.3259375,1.0,-9999,0.0,19.6819787234,0.979166666667,328.214583333,1.0,406.189,1.0,3.057,1.0,17.149,1.0,-9999,1.0,11.5214,-9999,-9999,-9999,-9999,1.84707,47.9959,-9999,-9999,-9999,-9999,6.06591,0.838052,1.0,0.0811587,0.842185,0.872335,0.880969,1.0,1.0,1.0,1.4918,1.45922,1.46951,1.52222,0.629404,0.589901,0.617357,0.666763,2.51926,2.09377,2.12612,2.41497,0.828143,0.555367,0.635535,0.793849,-9999,-9999
20130426,6.888,1.0,414.346,168.458,1.0,292.755,1.0,4.476,1.0,99.129,1.0,2.79,0.0,2.884,1.0,0.4668125,1.0,89.4609375,1.0,338.094375,1.0,-9999,0.0,25.4451904762,0.875,349.630833333,1.0,405.67,1.0,3.97,1.0,16.043,1.0,-9999,1.0,15.3833,-9999,-9999,-9999,-9999,1.98844,29.9903,-9999,-9999,-9999,-9999,4.97538,1.23183,0.958333,0.0808016,1.19844,1.23633,1.2587,0.958333,0.958333,0.958333,1.84876,1.77923,1.8123,1.89834,0.567789,0.573048,0.599531,0.624934,2.96607,2.42283,2.50254,2.84641,1.05769,0.713646,0.813209,1.01542,-9999,-9999
20130427,13.112,1.0,416.813,274.814,1.0,303.948,1.0,5.352,1.0,98.853,1.0,1.153,0.0,2.549,1.0,0.512604166667,1.0,163.000479167,1.0,565.1646875,1.0,-9999,0.0,33.5991666667,1.0,380.765,1.0,396.99,1.0,7.832,1.0,15.191,1.0,-9999,1.0,17.3943,-9999,-9999,-9999,-9999,2.61082,83.2157,-9999,-9999,-9999,-9999,7.97931,1.76237,1.0,0.112098,1.82362,1.86535,1.89673,1.0,1.0,0.979167,2.40272,2.31514,2.3752,2.4525,0.596628,0.45752,0.536369,0.586135,3.56846,2.88961,2.99866,3.40503,1.37367,1.09398,1.14077,1.31854,-9999,-9999
20130428,12.913,1.0,419.247,209.397,1.0,303.317,1.0,7.022,1.0,98.121,1.0,0.0,0.0,2.693,1.0,0.393208333333,1.0,105.974520833,1.0,424.948729167,1.0,-9999,0.0,26.2976458333,1.0,378.904375,1.0,403.771,1.0,8.143,1.0,14.511,1.0,-9999,1.0,15.9886,-9999,-9999,-9999,-9999,2.23892,40.6948,-9999,-9999,-9999,-9999,5.76415,2.0163,0.979167,0.168542,1.88312,2.02704,2.14518,0.979167,0.979167,0.979167,2.54186,2.48578,2.51634,2.58389,0.484128,0.326235,0.484128,0.755154,3.83046,3.03516,3.16966,3.64445,1.44901,1.00796,1.12279,1.39659,-9999,-9999
20130429,11.99,1.0,421.646,124.444,1.0,336.685,1.0,3.055,1.0,97.84,1.0,0.0,0.0,2.588,0.958333,0.332869565217,0.958333333333,71.2400625,1.0,260.842625,1.0,-9999,-9999,15.0203333333,1.0,373.983125,1.0,408.22,1.0,8.485,1.0,14.347,1.0,-9999,1.0,8.4575,-9999,-9999,-9999,-9999,1.40772,17.158,-9999,-9999,-9999,-9999,5.04889,1.53831,0.979167,0.137438,1.52124,1.56015,1.97871,0.979167,0.979167,0.979167,2.62164,2.5677,2.58818,2.65014,1.02698,0.788947,0.994739,1.03584,4.04966,3.15583,3.30116,3.84451,1.23912,0.717957,0.869117,1.18843,-9999,-9999
20130430,15.773,1.0,424.01,185.783,1.0,354.319,1.0,4.654,1.0,97.842,1.0,4.422,0.0,4.419,1.0,0.6734375,1.0,124.1001875,1.0,383.2864375,1.0,-9999,0.0,22.9182391304,0.958333333333,392.882916667,1.0,407.685,1.0,9.93,1.0,15.872,1.0,-9999,1.0,16.3499,-9999,-9999,-9999,-9999,2.65055,20.2578,-9999,-9999,-9999,-9999,6.10861,1.93524,1.0,0.126857,1.91255,1.93437,1.9687,1.0,1.0,1.0,3.07643,3.00736,3.04837,3.11055,1.10897,1.07092,1.10634,1.12551,4.56127,3.53848,3.69796,4.31499,1.54819,1.05566,1.16485,1.48766,-9999,-9999
20130501,17.434,1.0,426.34,290.403,1.0,334.174,1.0,7.447,1.0,98.713,1.0,0.0,0.0,3.28,1.0,0.627166666667,1.0,180.3305,1.0,601.407104167,1.0,-9999,0.0,35.1723541667,1.0,408.139583333,1.0,400.085,1.0,12.204,1.0,15.238,1.0,-9999,1.0,21.7457,-9999,-9999,-9999,-9999,3.41025,94.5777,-9999,-9999,-9999,-9999,8.85313,2.62887,1.0,0.152604,2.61925,2.62887,2.694,1.0,1.0,1.0,3.3352,3.20487,3.33153,3.41262,0.693193,0.538225,0.603371,0.693193,4.944,3.79592,3.97659,4.66582,2.01267,1.57487,1.64921,1.93661,-9999,-9999
20130502,9.956,1.0,428.633,269.523,1.0,306.27,1.0,4.339,1.0,99.069,1.0,1.271,0.0,2.418,1.0,0.469958333333,1.0,170.469625,1.0,558.5765625,1.0,-9999,0.0,32.9263958333,1.0,371.59375,1.0,407.71,1.0,10.371,1.0,14.3,1.0,-9999,1.0,22.3214,-9999,-9999,-9999,-9999,2.71991,105.431,-9999,-9999,-9999,-9999,8.74889,1.6918,0.958333,0.150843,1.65993,1.68727,1.69806,0.958333,0.958333,0.958333,2.81625,2.64466,2.8137,2.88088,1.1244,0.959358,1.12478,1.2041,4.69493,3.52069,3.68532,4.43379,2.14309,1.65692,1.74003,2.0578,-9999,-9999
20130503,11.708,1.0,430.89,216.217,1.0,317.251,1.0,5.591,1.0,98.759,1.0,0.227,0.0,1.957,1.0,0.3290625,1.0,129.554708333,1.0,449.742666667,1.0,-9999,0.0,26.3942916667,1.0,376.55,1.0,407.963,1.0,9.656,1.0,13.646,1.0,-9999,1.0,25.0843,-9999,-9999,-9999,-9999,2.69396,64.3211,-9999,-9999,-9999,-9999,6.9727,1.97947,0.875,0.131054,1.77019,1.92293,2.1209,0.916667,0.875,0.833333,3.09756,2.8686,3.09682,3.17806,1.03665,0.942388,1.01921,1.10312,4.66774,3.73012,3.87843,4.47893,1.99328,1.54451,1.674,1.96756,-9999,-9999
20130504,17.162,1.0,433.11,290.1,1.0,303.048,1.0,11.388,1.0,98.727,1.0,0.0,0.0,2.93,1.0,0.446833333333,1.0,151.7205,1.0,595.438895833,1.0,-9999,0.0,36.4437083333,1.0,403.00875,1.0,406.258,1.0,10.948,1.0,13.031,1.0,-9999,1.0,25.9629,-9999,-9999,-9999,-9999,3.55846,65.1039,-9999,-9999,-9999,-9999,9.18846,2.57128,0.979167,0.193478,2.23523,2.41333,2.61867,1.0,0.979167,0.979167,3.73718,3.43034,3.73718,3.83973,1.16864,1.16864,1.20672,1.28123,4.45494,4.04616,4.2566,4.45494,1.59166,1.42997,1.53569,1.59788,-9999,-9999
20130505,16.884,1.0,435.293,312.132,1.0,292.941,1.0,12.9,1.0,98.678,1.0,0.0,0.0,2.516,1.0,0.419895833333,1.0,161.929770833,1.0,628.996729167,1.0,-9999,0.0,39.8340833333,1.0,401.380625,1.0,402.977,1.0,11.206,1.0,12.397,1.0,-9999,1.0,37.2619,-9999,-9999,-9999,-9999,3.6794,93.0631,-9999,-9999,-9999,-9999,8.39876,2.69344,0.854167,0.177499,2.55115,2.61952,2.70738,0.979167,0.8125,0.854167,3.8535,3.51649,3.82725,3.92835,1.16452,0.926789,1.04127,1.16759,3.90986,3.81681,3.90979,3.97093,1.12762,1.02854,1.10377,1.16556,-9999,-9999
20130506,17.576,1.0,437.439,338.087,1.0,292.732,1.0,13.795,1.0,98.566,1.0,0.0,0.0,1.992,1.0,0.351416666667,1.0,180.041375,1.0,679.715416667,1.0,-9999,-9999,42.5218125,1.0,406.365208333,1.0,407.48,1.0,11.668,1.0,11.791,1.0,-9999,1.0,38.9966,-9999,-9999,-9999,-9999,4.27666,100.541,-9999,-9999,-9999,-9999,8.75103,2.95509,0.895833,0.181381,2.57794,2.90757,3.09942,1.0,0.895833,0.854167,4.06572,3.68893,3.99049,4.07864,1.11066,1.03747,1.09558,1.1221,3.50013,3.27197,3.4249,3.54129,0.837834,0.664118,0.756383,0.890735,-9999,-9999
20130507,17.316,1.0,439.545,345.109,1.0,290.15,1.0,14.4,1.0,98.535,1.0,0.0,0.0,2.122,1.0,0.380645833333,1.0,183.734645833,1.0,690.963625,1.0,-9999,0.0,43.9176875,1.0,405.855,1.0,411.229,1.0,11.906,1.0,11.198,1.0,-9999,1.0,36.4007,-9999,-9999,-9999,-9999,3.73348,103.111,-9999,-9999,-9999,-9999,9.77073,2.75125,0.791667,0.196701,2.37633,2.58283,2.82996,0.916667,0.8125,0.8125,4.18149,3.77446,4.05808,4.18949,1.40255,1.3265,1.40103,1.45602,3.73239,3.4235,3.69252,3.93269,0.976954,0.834794,0.976954,1.13006,-9999,-9999
20130508,19.368,1.0,441.613,322.737,1.0,313.118,1.0,16.34,1.0,98.379,1.0,0.0,0.0,1.986,1.0,0.3368125,1.0,177.921833333,1.0,659.361625,1.0,-9999,0.0,40.6347291667,1.0,415.728958333,1.0,409.103,1.0,12.434,1.0,10.584,1.0,-9999,1.0,48.3756,-9999,-9999,-9999,-9999,3.69333,119.897,-9999,-9999,-9999,-9999,9.76393,2.92286,0.854167,0.174422,2.39112,2.61152,2.8684,0.854167,1.0,0.791667,4.54649,4.07858,4.33695,4.55783,1.63093,1.59665,1.65243,1.73195,4.8831,4.65366,4.81704,5.64339,1.64918,1.46929,1.64918,2.1102,-9999,-9999
20130509,15.511,1.0,443.642,302.415,1.0,320.468,1.0,9.35,1.0,98.264,1.0,1.005,0.0,2.209,1.0,0.4546875,1.0,187.465875,1.0,619.7503125,1.0,-9999,0.0,38.1817291667,1.0,395.788958333,1.0,408.725,1.0,12.419,1.0,10.067,1.0,-9999,1.0,48.8725,-9999,-9999,-9999,-9999,3.99426,133.092,-9999,-9999,-9999,-9999,10.1857,3.01055,0.9375,0.240547,2.70502,2.75979,2.92877,1.0,1.0,0.9375,4.26663,3.81816,4.02533,4.2739,1.2643,1.07235,1.26316,1.34378,4.70438,4.43364,4.67296,5.3065,1.90576,1.71163,1.90576,2.31988,-9999,-9999
20130510,3.835,1.0,445.631,68.297,1.0,326.8,1.0,0.819,1.0,98.324,0.9375,14.766,0.0,4.133,0.583333,0.430928571429,0.583333333333,43.1503555556,0.9375,123.845466667,0.9375,-9999,0.0,6.67534090909,0.916666666667,335.246222222,0.9375,400.457,0.958333,8.699,1.0,15.141,1.0,-9999,1.0,11.2211,-9999,-9999,-9999,-9999,1.47332,27.8417,-9999,-9999,-9999,-9999,5.81879,2.13041,0.9375,0.133069,2.05257,2.08081,2.16207,0.9375,0.9375,0.9375,3.01948,2.71569,2.8329,3.01736,0.854954,0.659712,0.837166,0.904745,2.81418,2.51784,2.70561,2.81418,1.1915,1.03899,1.14139,1.19255,-9999,-9999
20130511,3.899,1.0,447.58,95.488,1.0,290.754,1.0,1.539,1.0,97.567,1.0,5.475,0.0,2.947,1.0,0.530583333333,1.0,39.9938958333,1.0,196.2043125,1.0,-9999,0.0,12.3342978723,0.979166666667,333.129791667,1.0,400.409,1.0,7.304,1.0,15.617,1.0,-9999,1.0,5.38328,-9999,-9999,-9999,-9999,1.89132,3.37144,-9999,-9999,-9999,-9999,4.98683,1.34682,1.0,0.142002,1.26468,1.33335,1.42956,1.0,1.0,1.0,3.00965,2.75144,2.88836,3.01205,1.60552,1.4579,1.53579,1.60552,2.47746,2.26415,2.34335,2.45978,1.14956,1.01787,1.06033,1.13782,-9999,-9999
20130512,1.801,1.0,449.488,155.303,1.0,293.572,1.0,2.099,1.0,97.859,1.0,1.786,0.0,6.202,0.979167,1.27129787234,0.979166666667,103.0866875,1.0,311.817083333,1.0,-9999,0.0,19.8101458333,1.0,325.349375,1.0,405.132,1.0,5.847,1.0,16.393,1.0,-9999,1.0,20.722,-9999,-9999,-9999,-9999,2.59233,64.1658,-9999,-9999,-9999,-9999,8.87394,0.635873,1.0,0.154416,0.634417,0.635873,0.672346,1.0,1.0,1.0,2.62277,2.55196,2.57837,2.62785,1.99276,1.89962,1.93329,1.99198,1.74141,1.61387,1.6635,1.73658,1.22245,1.15406,1.17383,1.21998,-9999,-9999
20130513,4.762,1.0,451.356,329.486,1.0,250.846,1.0,4.5,1.0,98.519,1.0,0.0,0.0,2.877,1.0,0.544541666667,1.0,183.34793617,0.979166666667,623.315085106,0.979166666667,-9999,-9999,42.6420625,1.0,342.594375,1.0,405.23,1.0,6.64,1.0,15.081,1.0,-9999,1.0,28.7762,-9999,-9999,-9999,-9999,2.79172,124.355,-9999,-9999,-9999,-9999,9.37104,0.358855,1.0,0.19281,0.256411,0.272308,0.346797,1.0,1.0,1.0,2.98371,2.90287,2.93938,2.98197,2.62566,2.6243,2.64849,2.68427,1.80336,1.79993,1.80336,1.81751,1.98892,1.98892,2.00061,2.02843,-9999,-9999
20130514,10.437,1.0,453.181,259.977,1.0,317.42,1.0,5.447,1.0,97.721,1.0,0.376,0.0,3.462,1.0,0.6654375,1.0,173.239166667,1.0,530.536333333,1.0,-9999,0.0,33.4051458333,1.0,369.837083333,1.0,403.718,1.0,8.191,1.0,15.086,1.0,-9999,1.0,34.0406,-9999,-9999,-9999,-9999,3.2553,89.1694,-9999,-9999,-9999,-9999,8.41777,0.943519,1.0,0.169392,0.804831,0.805991,0.929968,1.0,1.0,1.0,3.7249,3.5981,3.64301,3.72367,2.78677,2.78138,2.79724,2.83661,2.62288,2.62023,2.7118,2.82995,1.81736,1.81736,1.88835,1.95087,-9999,-9999
20130515,15.032,1.0,454.965,351.539,1.0,293.889,1.0,8.93,1.0,97.124,1.0,0.964,0.0,4.175,1.0,0.811125,1.0,205.547520833,1.0,714.146520833,1.0,-9999,0.0,46.3841041667,1.0,392.12125,1.0,402.436,1.0,10.073,1.0,14.416,1.0,-9999,1.0,39.1638,-9999,-9999,-9999,-9999,3.40547,132.949,-9999,-9999,-9999,-9999,9.5,1.55824,1.0,0.211934,1.5413,1.5513,1.60761,1.0,1.0,1.0,4.36214,4.18027,4.24596,4.36381,2.81297,2.66824,2.69713,2.7719,3.79574,3.72778,3.80513,4.01083,2.49573,2.42962,2.50036,2.59569,-9999,-9999
20130516,12.345,1.0,456.706,361.31,1.0,272.39,1.0,6.996,1.0,98.087,1.0,0.0,0.0,3.069,1.0,0.631354166667,1.0,203.419520833,1.0,724.574520833,1.0,-9999,0.0,48.8621458333,1.0,379.176666667,1.0,400.612,1.0,10.269,1.0,13.59,1.0,-9999,1.0,42.9681,-9999,-9999,-9999,-9999,3.36035,139.742,-9999,-9999,-9999,-9999,9.60635,0.540238,1.0,0.187447,0.476996,0.511263,0.540238,1.0,1.0,1.0,4.14666,4.01168,4.0667,4.14351,3.61171,3.53463,3.55922,3.61126,3.69971,3.56111,3.73371,3.98138,3.79714,3.70689,3.80442,3.96146,-9999,-9999
20130517,12.157,1.0,458.405,277.169,1.0,297.906,1.0,6.808,1.0,98.851,1.0,0.158,0.0,2.126,1.0,0.421520833333,1.0,158.2478125,1.0,571.229041667,1.0,-9999,0.0,37.7128541667,1.0,377.762083333,1.0,400.148,1.0,10.123,1.0,12.98,1.0,-9999,1.0,35.8931,-9999,-9999,-9999,-9999,3.08301,103.387,-9999,-9999,-9999,-9999,8.4977,0.380128,1.0,0.177123,0.254501,0.38467,0.417426,1.0,1.0,1.0,4.19383,4.07815,4.13071,4.18981,3.81305,3.75522,3.77984,3.82361,3.71739,3.63263,3.73501,3.94659,3.77734,3.67114,3.77734,3.87158,-9999,-9999
20130518,12.912,1.0,460.06,106.544,1.0,343.842,1.0,6.393,1.0,98.8,1.0,1.42,0.0,2.607,1.0,0.494020833333,1.0,56.4393333333,1.0,225.667458333,1.0,-9999,0.0,14.9919583333,1.0,378.160833333,1.0,400.87,1.0,10.025,1.0,12.371,1.0,-9999,1.0,33.3928,-9999,-9999,-9999,-9999,2.72521,18.8859,-9999,-9999,-9999,-9999,3.83245,1.19919,1.0,0.166024,0.922795,1.08175,1.15288,1.0,1.0,0.958333,4.35861,4.26477,4.30496,4.35861,3.16571,3.15433,3.2556,3.33835,3.3871,3.00778,3.33398,3.39611,2.81911,2.6433,2.78941,2.84982,-9999,-9999
20130519,19.42,1.0,461.673,251.034,1.0,368.554,1.0,10.494,1.0,98.175,1.0,0.0,0.0,2.073,1.0,0.424854166667,1.0,167.589541667,1.0,526.8580625,1.0,-9999,0.0,34.8733125,1.0,416.654791667,1.0,398.963,1.0,11.678,1.0,11.731,1.0,-9999,1.0,44.4118,-9999,-9999,-9999,-9999,3.22433,61.3671,-9999,-9999,-9999,-9999,7.12557,1.47179,0.875,0.165932,1.0806,1.4522,1.70517,0.8125,0.875,0.895833,5.2327,5.10329,5.14669,5.24574,3.8591,3.43141,3.76432,4.09804,4.9826,4.08419,4.80862,4.96995,3.41985,2.73866,3.2187,3.41483,-9999,-9999
20130520,15.874,1.0,463.241,189.697,1.0,366.415,1.0,4.263,1.0,97.781,1.0,5.874,0.0,2.375,0.979167,0.529234042553,0.979166666667,131.9526875,1.0,393.599895833,1.0,-9999,-9999,28.6403333333,0.9375,396.570416667,1.0,404.349,1.0,12.784,1.0,13.089,1.0,-9999,1.0,19.8017,-9999,-9999,-9999,-9999,2.41017,52.0976,-9999,-9999,-9999,-9999,6.76384,0.410911,0.958333,0.172961,0.345291,0.412352,0.437303,0.979167,0.958333,0.958333,4.87134,4.81581,4.84042,4.87476,4.46952,4.38565,4.40424,4.4661,5.33946,5.05838,5.26272,5.33727,4.16561,4.14452,4.17522,4.28166,-9999,-9999
20130521,12.687,1.0,464.764,198.033,1.0,361.29,1.0,4.077,1.0,97.477,1.0,5.461,0.0,2.758,0.645833,0.482419354839,0.645833333333,151.901479167,1.0,411.278895833,1.0,-9999,0.0,26.9909166667,1.0,380.389791667,1.0,402.133,1.0,12.41,1.0,16.346,1.0,-9999,1.0,32.57,-9999,-9999,-9999,-9999,2.67828,52.8861,-9999,-9999,-9999,-9999,7.03339,0.779717,1.0,0.169443,0.460769,0.70583,0.752366,1.0,1.0,1.0,4.47328,4.44053,4.47328,4.50585,3.69546,3.69546,3.75771,3.8309,4.98006,4.57886,4.9739,4.99873,4.06865,4.00469,4.06865,4.24738,-9999,-9999
20130522,11.77,1.0,466.243,57.773,1.0,372.249,1.0,5.026,1.0,97.403,1.0,7.764,0.0,2.803,0.416667,-9999,0.0,48.3761875,1.0,124.0693125,1.0,-9999,0.0,8.33015555556,0.9375,373.620833333,1.0,407.157,1.0,11.755,1.0,15.744,1.0,-9999,1.0,6.8453,-9999,-9999,-9999,-9999,1.1545,-7.21331,-9999,-9999,-9999,-9999,2.79511,2.25058,1.0,0.136019,2.04171,2.25058,2.29289,1.0,1.0,1.0,4.32542,4.31506,4.33396,4.37407,2.08338,2.02302,2.08338,2.30657,4.38319,3.70711,3.83776,4.38319,1.44771,1.35025,1.44771,1.51343,-9999,-9999
20130523,7.461,1.0,467.677,259.616,1.0,295.486,1.0,2.826,1.0,98.41,1.0,5.802,0.0,5.391,0.645833,0.941258064516,0.645833333333,162.622,1.0,511.963041667,1.0,-9999,0.0,39.2842083333,1.0,352.545416667,1.0,406.48,1.0,10.412,1.0,17.184,1.0,-9999,1.0,45.9037,-9999,-9999,-9999,-9999,3.06869,73.361,-9999,-9999,-9999,-9999,7.18158,-0.192724,0.916667,0.165479,-0.210085,-0.198387,-0.193078,0.916667,0.916667,0.916667,3.73699,3.74472,3.75515,3.82379,3.93775,3.94583,3.99157,4.05875,3.24388,2.78786,2.86211,3.30272,3.66545,3.23392,3.28729,3.55117,-9999,-9999
20130524,6.849,1.0,469.066,370.653,1.0,244.072,1.0,4.409,1.0,99.43,1.0,0.0,0.0,2.539,1.0,0.586354166667,1.0,205.914729167,1.0,737.3143125,1.0,-9999,0.0,55.4429791667,1.0,350.948541667,1.0,406.217,1.0,9.6,1.0,14.834,1.0,-9999,1.0,57.4135,-9999,-9999,-9999,-9999,3.58413,159.704,-9999,-9999,-9999,-9999,6.86538,-1.63997,0.979167,0.162451,-1.63997,-1.63266,-1.55785,0.979167,1.0,0.895833,3.62935,3.64099,3.66551,3.78187,5.28071,5.27353,5.30011,5.32497,2.82259,2.82259,2.85653,3.01146,4.97141,3.94889,4.01172,4.22496,-9999,-9999
20130525,9.976,1.0,470.409,369.828,1.0,258.684,1.0,6.072,1.0,99.539,1.0,0.0,0.0,2.003,1.0,0.3675625,1.0,203.788541667,1.0,742.296270833,1.0,-9999,0.0,56.5412083333,1.0,366.166041667,1.0,399.444,1.0,9.858,1.0,13.835,1.0,-9999,1.0,60.1015,-9999,-9999,-9999,-9999,3.87122,132.193,-9999,-9999,-9999,-9999,5.90155,-1.65119,0.8125,0.16557,-1.756,-1.70398,-1.64618,0.854167,0.833333,0.8125,4.05677,4.05887,4.08295,4.24956,5.705,5.74792,5.83884,5.86784,2.92067,3.12085,3.36876,3.45033,5.09789,4.41317,4.55285,4.95994,-9999,-9999
20130526,12.637,1.0,471.706,368.652,1.0,266.526,1.0,9.068,1.0,99.354,1.0,0.0,0.0,1.424,1.0,0.278229166667,1.0,197.744541667,1.0,737.056916667,1.0,-9999,0.0,58.0534583333,1.0,377.188958333,1.0,399.02,1.0,10.334,1.0,12.995,1.0,-9999,1.0,60.4312,-9999,-9999,-9999,-9999,3.99108,136.875,-9999,-9999,-9999,-9999,5.60911,-1.58833,0.895833,0.17917,-1.61555,-1.57556,-1.55766,0.916667,0.916667,0.895833,4.50504,4.50427,4.50602,4.68339,6.06181,6.08183,6.12133,6.20684,2.85855,2.9399,3.6579,4.01361,5.19497,5.18615,5.70886,5.96319,-9999,-9999
